SaleID,Date,ProductID,Quantity,Unit Price,CustomerID,unit Cost
2458,4/17/2025 0:00,P002,6,50000,C017,47315
2459,4/11/2025 0:00,P001,1,1000,C037,783.8
2460,9/17/2025 0:00,P008,8,1000,C020,1054
2461,9/3/2025 0:00,P012,8,5000,C003,4151
2462,10/2/2025 0:00,P003,2,25000,C037,23217.5
2463,2/1/2025 0:00,P011,4,30000,C026,25455
2464,5/17/2025 0:00,P012,2,2000,C015,1923.4
2465,1/12/2025 0:00,P012,4,25000,C051,25560
2466,10/29/2025 0:00,P012,7,2000,C048,2111.6
2467,1/16/2025 0:00,P007,9,10000,C008,9977
2468,5/9/2025 0:00,P010,8,15000,C013,13569
2469,3/4/2025 0:00,P011,9,2000,C048,1724.4
2470,4/19/2025 0:00,P008,8,10000,C003,9939
2471,1/21/2025 0:00,P006,2,2000,C001,1890.6
2472,6/7/2025 0:00,P012,7,1000,C009,902.3
2473,9/26/2025 0:00,P010,2,25000,C031,22170
2474,6/11/2025 0:00,P009,2,4000,C041,3041.2
2475,9/17/2025 0:00,P007,4,15000,C054,11446.5
2476,4/12/2025 0:00,P010,1,3000,C026,3086.4
2477,8/11/2025 0:00,P005,5,1000,C017,761.6
2478,2/28/2025 0:00,P008,6,25000,C034,21125
2479,9/4/2025 0:00,P002,9,5000,C009,4571
2480,5/8/2025 0:00,P007,8,15000,C051,12225
2481,10/10/2025 0:00,P004,2,3000,C013,2436
2482,1/25/2025 0:00,P009,1,40000,C005,36456
2483,5/11/2025 0:00,P012,2,10000,C041,9888
2484,7/15/2025 0:00,P001,7,40000,C013,35560
2485,10/8/2025 0:00,P007,4,4000,C001,3355.2
2486,6/3/2025 0:00,P006,5,10000,C025,9478
2487,5/13/2025 0:00,P008,7,50000,C047,51575
2488,8/15/2025 0:00,P005,3,30000,C004,29718
2489,7/8/2025 0:00,P001,2,15000,C036,13248
2490,9/22/2025 0:00,P001,7,40000,C052,38068
2491,5/14/2025 0:00,P009,5,30000,C010,26268
2492,7/30/2025 0:00,P010,1,15000,C028,15514.5
2493,3/1/2025 0:00,P006,1,25000,C006,20800
2494,8/1/2025 0:00,P010,9,5000,C027,5236.5
2495,8/4/2025 0:00,P005,5,50000,C012,51105
2496,8/14/2025 0:00,P001,1,25000,C052,21162.5
2497,5/11/2025 0:00,P006,7,10000,C048,8705
2498,3/17/2025 0:00,P006,9,5000,C003,5168.5
2499,10/13/2025 0:00,P003,1,4000,C046,3984.4
2500,10/4/2025 0:00,P008,4,30000,C033,26781
